timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
57553552,57549199,40.151778768889876,116.25797163729641,49.93563,49.80235,0.16504557,0.34272957,0.41170445,nan,2,2,0,0
57750825,57745598,40.15177878481297,116.25797163134602,49.930733,49.797962,0.16504557,0.34399903,0.41199243,nan,2,2,0,0
57953748,57949530,40.151778777774766,116.25797161829084,49.927517,49.797424,0.16504557,0.344515,0.41203982,nan,2,2,0,0
58145532,58141246,40.15177879975996,116.25797160851681,49.92467,49.795807,0.16504557,0.343556,0.4120584,nan,2,2,0,0
58350404,58345635,40.15177885000432,116.25797156271086,49.919804,49.79241,0.16504557,0.3434974,0.4115278,nan,2,2,0,0
58553436,58549435,40.15177888238848,116.2579715554707,49.91788,49.7928,0.16504557,0.342783,0.41164348,nan,2,2,0,0
58745321,58740794,40.15177889034173,116.2579715927212,49.915882,49.793472,0.16504557,0.34261686,0.41153836,nan,2,2,0,0
58950060,58945839,40.15177888442266,116.25797162433682,49.913948,49.79195,0.16504557,0.34275207,0.41153347,nan,2,2,0,0
59145641,59141193,40.15177884864963,116.25797165648451,49.912144,49.791134,0.16504557,0.34253758,0.41142425,nan,2,2,0,0
59349651,59345590,40.15177881431467,116.25797168606309,49.91068,49.793377,0.16504557,0.34276628,0.41145933,nan,2,2,0,0
59549424,59545086,40.151778813161705,116.25797170148616,49.91014,49.793434,0.16504557,0.3425844,0.41137877,nan,2,2,0,0
59754514,59749601,40.15177880664612,116.25797170013783,49.90889,49.79381,0.16504557,0.34286937,0.4114407,nan,2,2,0,0
59953561,59949001,40.15177878961007,116.2579717075865,49.907883,49.796124,0.16504557,0.34271893,0.4113683,nan,2,2,0,0
60149239,60145041,40.151778736904035,116.25797172415338,49.910217,49.799374,0.16504557,0.34293255,0.4118107,nan,2,2,0,0
60353953,60349562,40.1517787075652,116.2579717543124,49.912064,49.802868,0.16504557,0.3434661,0.41153476,nan,2,2,0,0
60553564,60549273,40.15177872051337,116.25797176977821,49.911327,49.80333,0.16504557,0.34345973,0.41191247,nan,2,2,0,0
60749541,60745226,40.15177874139601,116.25797177155219,49.907932,49.800686,0.16504557,0.34278014,0.4116476,nan,2,2,0,0
60950309,60945813,40.15177876989002,116.25797179109867,49.90322,49.79704,0.16504557,0.3428632,0.4116371,nan,2,2,0,0
61145619,61141231,40.15177875710579,116.25797181348135,49.899914,49.7932,0.16504557,0.34258157,0.41151094,nan,2,2,0,0
61349430,61345024,40.15177877755994,116.25797177513967,49.898273,49.793934,0.16504557,0.3423503,0.4113972,nan,2,2,0,0
61553820,61549620,40.15177878550435,116.25797171908916,49.897633,49.79353,0.16504557,0.34291455,0.41155463,nan,2,2,0,0
61753335,61749076,40.151778809715275,116.25797168521093,49.894417,49.792828,0.16504557,0.34267384,0.41144797,nan,2,2,0,0
61953904,61949454,40.15177878999955,116.25797167189873,49.892704,49.793728,0.16504557,0.34253344,0.4113701,nan,2,2,0,0
62153542,62149217,40.1517787725432,116.25797168136704,49.89157,49.793365,0.16504557,0.3424234,0.41170472,nan,2,2,0,0
62349705,62345378,40.151778750709546,116.25797167827788,49.888863,49.792778,0.16504557,0.34195885,0.4115146,nan,2,2,0,0
62553723,62549334,40.151778739673325,116.25797168811526,49.887215,49.793247,0.16504557,0.3429277,0.41140494,nan,2,2,0,0
62753409,62749082,40.15177875724123,116.25797171332817,49.887703,49.79626,0.16504557,0.3427127,0.41170368,nan,2,2,0,0
62949690,62945494,40.151778789240375,116.25797168636933,49.891563,49.801037,0.16504557,0.34318155,0.41182816,nan,2,2,0,0
63153739,63149370,40.15177879262128,116.25797169134303,49.894085,49.80343,0.16504557,0.34317237,0.41178784,nan,2,2,0,0
63353360,63348955,40.151778779620955,116.25797171247217,49.894077,49.805763,0.16504557,0.34252653,0.4115262,nan,2,2,0,0
63545242,63541056,40.1517787456593,116.25797171052137,49.896324,49.809017,0.16504557,0.34238848,0.4114398,nan,2,2,0,0
63753466,63749206,40.15177875996898,116.2579717101794,49.898,49.8122,0.16504557,0.34252796,0.41144577,nan,2,2,0,0
63948977,63944820,40.151778769212896,116.25797171262178,49.89915,49.814293,0.16504557,0.34501585,0.4118386,nan,2,2,0,0
64145665,64141285,40.151778776921724,116.25797171005968,49.898323,49.813362,0.16504557,0.34164742,0.4114763,nan,2,2,0,0
64349531,64345445,40.15177877730828,116.25797168575637,49.894917,49.810593,0.16504557,0.34168288,0.41144723,nan,2,2,0,0
64545732,64541043,40.15177876191763,116.2579716638406,49.89142,49.80725,0.16504557,0.34110314,0.4112119,nan,2,2,0,0
64753174,64748936,40.15177871466764,116.2579716661016,49.88668,49.804512,0.16504557,0.3419571,0.41147456,nan,2,2,0,0
64949580,64945525,40.15177868231644,116.25797166853266,49.88543,49.806335,0.16504557,0.3420535,0.41146436,nan,2,2,0,0
65145398,65141247,40.15177865181536,116.25797166161752,49.88764,49.811996,0.16504557,0.34208786,0.4114402,nan,2,2,0,0
65353530,65349299,40.151778606366456,116.25797162683111,49.88937,49.814007,0.16504557,0.34276754,0.41162434,nan,2,2,0,0
65549361,65545113,40.15177859320486,116.25797156816606,49.888992,49.81604,0.16504557,0.34230712,0.4114253,nan,2,2,0,0
65753317,65748922,40.151778601815494,116.25797151322887,49.88775,49.81562,0.16504557,0.34192586,0.41125688,nan,2,2,0,0
65949541,65945717,40.15177861066102,116.25797148706361,49.887733,49.81662,0.16504557,0.34204173,0.41125536,nan,2,2,0,0
66145091,66140986,40.1517786273163,116.25797145621718,49.89044,49.82078,0.16504557,0.34507006,0.4118275,nan,2,2,0,0
66349066,66345092,40.15177862340477,116.25797140464066,49.89474,49.827656,0.16504557,0.34212196,0.41160995,nan,2,2,0,0
66553716,66549421,40.15177862253593,116.2579713664666,49.89765,49.83013,0.16504557,0.34251076,0.4113041,nan,2,2,0,0
66749149,66744870,40.15177862640248,116.25797136891637,49.898506,49.833485,0.16504557,0.3427894,0.41176736,nan,2,2,0,0
66946208,66941257,40.15177865197066,116.25797140824052,49.899498,49.835064,0.16504557,0.34259716,0.4116595,nan,2,2,0,0
67144974,67140690,40.15177868373978,116.25797142034939,49.901188,49.83625,0.16504557,0.3451143,0.41164345,nan,2,2,0,0
67349221,67344866,40.151778710069614,116.25797143632953,49.90112,49.837967,0.16504557,0.3420679,0.41139618,nan,2,2,0,0
67554023,67549334,40.15177875652146,116.25797148155151,49.900967,49.837654,0.16504557,0.34239778,0.41146842,nan,2,2,0,0
67745427,67741294,40.15177881081666,116.25797151440916,49.90279,49.84041,0.16504557,0.3420104,0.4113008,nan,2,2,0,0
67949960,67945639,40.15177883974703,116.25797152440452,49.904236,49.843025,0.16504557,0.3416795,0.4115421,nan,2,2,0,0
68153427,68149022,40.15177884769766,116.25797153488857,49.905186,49.845737,0.16504557,0.34205267,0.41164365,nan,2,2,0,0
68354070,68349488,40.15177885788294,116.25797153755956,49.90769,49.849953,0.16504557,0.34240326,0.41133186,nan,2,2,0,0
68553243,68549075,40.151778870497374,116.25797153765255,49.90845,49.85067,0.16504557,0.34236664,0.41168642,nan,2,2,0,0
68749853,68747719,40.15177888778387,116.257971545049,49.907738,49.848396,0.16504557,0.34462273,0.41160083,nan,2,2,0,0
68949849,68945384,40.15177889973321,116.25797156229424,49.902035,49.841324,0.16504557,0.3428092,0.41132906,nan,2,2,0,0
69149028,69144840,40.15177887470842,116.25797155144947,49.897373,49.83764,0.16504557,0.34398976,0.41198444,nan,2,2,0,0
69353504,69349241,40.1517788428257,116.25797152465698,49.895958,49.836433,0.16504557,0.34450808,0.41193834,nan,2,2,0,0
69550000,69545309,40.15177881643106,116.25797149684108,49.894913,49.835384,0.16504557,0.34391516,0.41155946,nan,2,2,0,0
69752962,69751795,40.151778820695576,116.25797147560205,49.894043,49.83333,0.16504557,0.3464967,0.41124347,nan,2,2,0,0
69953262,69949033,40.151778808918806,116.25797146738341,49.893383,49.833183,0.16504557,0.34438938,0.41124627,nan,2,2,0,0
70150349,70149817,40.151778797016235,116.25797145738883,49.89409,49.835625,0.16504557,0.34657374,0.41122544,nan,2,2,0,0
70354893,70354339,40.151778806136335,116.25797143822042,49.89147,49.83341,0.16504557,0.3453893,0.41079363,nan,2,2,0,0
70553738,70550092,40.151778830134646,116.25797146211934,49.8916,49.835323,0.16504557,0.34344006,0.41078958,nan,2,2,0,0
70753687,70749357,40.15177886459134,116.25797147210247,49.893726,49.83761,0.16504557,0.34421122,0.41075656,nan,2,2,0,0
70953209,70951501,40.151778889472396,116.25797149814477,49.89432,49.838726,0.16504557,0.34704763,0.41087666,nan,2,2,0,0
71154450,71149850,40.15177890426553,116.25797150794689,49.895092,49.841007,0.16504557,0.34451142,0.4104789,nan,2,2,0,0
71357191,71352847,40.15177892127708,116.25797150280405,49.895397,49.842815,0.16504557,0.3438692,0.4105398,nan,2,2,0,0
71553958,71549754,40.15177890720055,116.25797146659777,49.896095,49.842518,0.16504557,0.3434586,0.4103263,nan,2,2,0,0
71745310,71740747,40.1517789108956,116.25797146157127,49.894676,49.839886,0.16504557,0.34651157,0.41022643,nan,2,2,0,0
71953179,71949589,40.1517789163794,116.25797146077737,49.891438,49.836433,0.16504557,0.3436016,0.4101878,nan,2,2,0,0
72149466,72145016,40.151778917880755,116.25797145729736,49.88973,49.83559,0.16504557,0.34406608,0.41025388,nan,2,2,0,0
72353529,72349456,40.15177891115499,116.25797146743595,49.887737,49.83549,0.16504557,0.34409222,0.4102542,nan,2,2,0,0
72553072,72549004,40.151778886165715,116.25797148667313,49.88686,49.833565,0.16504557,0.34341037,0.41011745,nan,2,2,0,0
72745949,72745173,40.151778853924796,116.25797150765018,49.88547,49.832867,0.16504557,0.34699354,0.41057754,nan,2,2,0,0
72953194,72949579,40.151778802286366,116.25797156509383,49.884903,49.834045,0.16504557,0.34320155,0.41015643,nan,2,2,0,0
73149669,73145301,40.15177875946692,116.25797160565408,49.88862,49.83989,0.16504557,0.34427088,0.41081068,nan,2,2,0,0
73345194,73340925,40.15177871244986,116.25797165230671,49.891453,49.842358,0.16504557,0.34345978,0.41067803,nan,2,2,0,0
73549594,73545164,40.151778702987386,116.25797169248477,49.8929,49.84468,0.16504557,0.34399047,0.41089013,nan,2,2,0,0
73752735,73748814,40.15177872639934,116.25797168284595,49.894516,49.844696,0.16504557,0.34949115,0.41158518,nan,2,2,0,0
73945060,73940812,40.15177873420288,116.25797167708365,49.89543,49.846035,0.16504557,0.3478993,0.41141364,nan,2,2,0,0
74153184,74149002,40.151778760208536,116.25797167559311,49.895966,49.845997,0.16504557,0.34859574,0.41180593,nan,2,2,0,0
74357145,74352904,40.1517803724414,116.25797163316751,49.8963,49.845833,0.16504557,0.347508,0.41167948,nan,2,2,0,0
74549566,74545457,40.15178442118518,116.25797157880496,49.893898,49.84226,0.16504557,0.3462878,0.4114794,nan,2,2,0,0
74753437,74749222,40.15179116440281,116.25797152012278,49.899536,49.849205,0.16504557,0.34601057,0.41154382,nan,2,2,0,0
74953698,74949798,40.15180008131822,116.25797145868285,49.953297,49.904716,0.16504557,0.34508654,0.41181043,nan,2,2,0,0
75149740,75145473,40.151810647952146,116.2579714532733,50.028538,49.980335,0.16504557,0.34435394,0.4117278,nan,2,2,0,0
75352921,75349243,40.15182245812004,116.25797147296791,50.260715,50.211758,0.16504557,0.34380287,0.4117196,nan,2,2,0,0
75557454,75553181,40.1518339383526,116.25797158214118,50.735146,50.687042,0.16504557,0.34376097,0.41188082,nan,2,2,0,0
75753271,75748664,40.15184480370304,116.25797174254917,51.31244,51.266396,0.16504557,0.34311935,0.41179442,nan,2,2,0,0
75945439,75941244,40.151856046766895,116.25797200547976,51.902897,51.85675,0.16504557,0.34294802,0.41189313,nan,2,2,0,0
76149376,76145118,40.151868178983946,116.25797237379041,52.594555,52.547695,0.16504557,0.34278402,0.4119867,nan,2,2,0,0
76353499,76348790,40.151880697593946,116.25797289019651,53.318356,53.27077,0.16504557,0.34230632,0.41195688,nan,2,2,0,0
76545444,76541213,40.15189294809087,116.25797352972786,54.025295,53.978592,0.16504557,0.34256917,0.41224453,nan,2,2,0,0
76753499,76749143,40.15190642197104,116.2579743548967,54.84607,54.799244,0.16504557,0.34277126,0.41245708,nan,2,2,0,0
76953102,76948595,40.15191991961697,116.25797528237595,55.642838,55.59722,0.16504557,0.34267813,0.412974,nan,2,2,0,0
77153612,77149400,40.15193371071979,116.25797646588236,56.49792,56.453934,0.16504557,0.3426663,0.41297233,nan,2,2,0,0
77349106,77344814,40.15194760064217,116.25797784416068,57.346703,57.30324,0.16504557,0.3423214,0.4127831,nan,2,2,0,0
77553766,77549156,40.151962421948866,116.25797962222723,58.276566,58.234703,0.16504557,0.3432453,0.41307294,nan,2,2,0,0
77745045,77740649,40.15197663788484,116.25798159209732,59.16804,59.128307,0.16504557,0.3428456,0.41281617,nan,2,2,0,0
77949300,77944801,40.151992099709005,116.25798403597456,60.150486,60.11183,0.16504557,0.3432386,0.41284713,nan,2,2,0,0
78149622,78145409,40.15200760494781,116.25798681454863,61.142563,61.105522,0.16504557,0.34364504,0.41286835,nan,2,2,0,0
78349226,78344795,40.152023305938805,116.25798989221636,62.159286,62.123783,0.16504557,0.34353495,0.41271073,nan,2,2,0,0
78557142,78552849,40.15204002119827,116.2579933490357,63.246475,63.211243,0.16504557,0.3434732,0.41256213,nan,2,2,0,0
78753401,78749227,40.15205616654258,116.25799693163813,64.29719,64.26446,0.16504557,0.34396031,0.4126105,nan,2,2,0,0
78953532,78949250,40.15207290279721,116.25800094171578,65.3917,65.35883,0.16504557,0.3442571,0.41258,nan,2,2,0,0
79153499,79149212,40.15208989314189,116.25800541510166,66.5112,66.48082,0.16504557,0.34411666,0.4124183,nan,2,2,0,0
79345422,79341298,40.15210644089948,116.25801024704792,67.61198,67.58292,0.16504557,0.34394184,0.41271988,nan,2,2,0,0
79545375,79540982,40.152123858906954,116.2580157539454,68.77524,68.74596,0.16504557,0.3436989,0.4125198,nan,2,2,0,0
79749568,79745407,40.15214192180561,116.25802176926115,69.985855,69.957634,0.16504557,0.3439305,0.41247877,nan,2,2,0,0
79957059,79952725,40.15216042125258,116.25802833018189,71.239174,71.21352,0.16504557,0.34370208,0.41230047,nan,2,2,0,0
80152798,80148608,40.15217808698509,116.25803497889858,72.44695,72.42415,0.16504557,0.3439981,0.41229355,nan,2,2,0,0
80353251,80348832,40.15219634700656,116.2580422242009,73.700165,73.67973,0.16504557,0.34412628,0.4122283,nan,2,2,0,0
80545162,80540941,40.15221399705968,116.25804972721932,74.92197,74.90162,0.16504557,0.34771246,0.41284928,nan,2,2,0,0
80753654,80749034,40.15223325309674,116.25805848012409,76.260925,76.240875,0.16504557,0.34375283,0.41235057,nan,2,2,0,0
80949808,80945506,40.152251528244676,116.25806719288366,77.543785,77.52366,0.16504557,0.34383836,0.41183773,nan,2,2,0,0
81152839,81148716,40.1522705967953,116.25807669514869,78.888824,78.87045,0.16504557,0.3435137,0.41207072,nan,2,2,0,0
81349198,81345019,40.152289198057616,116.25808627427105,80.20918,80.19186,0.16504557,0.3436094,0.4120068,nan,2,2,0,0
81554068,81549522,40.152308710118795,116.25809668088353,81.59892,81.58406,0.16504557,0.34328148,0.41179857,nan,2,2,0,0
81749445,81745497,40.1523275229461,116.25810706310607,82.94806,82.93413,0.16504557,0.34339043,0.41174552,nan,2,2,0,0
81945235,81940810,40.15234630812097,116.25811788643298,84.311554,84.299484,0.16504557,0.34275147,0.4114595,nan,2,2,0,0
82145156,82140915,40.15236561722105,116.25812949394903,85.72729,85.714615,0.16504557,0.3429163,0.41142905,nan,2,2,0,0
82349579,82345489,40.15238541720896,116.25814196015152,87.18686,87.175125,0.16504557,0.3430706,0.41139564,nan,2,2,0,0
82545184,82540822,40.152404278846745,116.25815456441119,88.59589,88.58474,0.16504557,0.34281102,0.41163808,nan,2,2,0,0
82752838,82748445,40.152424282060274,116.25816869047901,90.10957,90.09892,0.16504557,0.34295034,0.41159618,nan,2,2,0,0
82952903,82948977,40.152443549399294,116.25818312275275,91.57816,91.56829,0.16504557,0.3434129,0.4112557,nan,2,2,0,0
83148650,83144623,40.15246290222712,116.25819805143178,92.92753,92.918495,0.16504557,0.34315783,0.41147733,nan,2,2,0,0
83349804,83345734,40.1524838382215,116.2582144788761,94.16461,94.15785,0.16504557,0.34314728,0.41141117,nan,2,2,0,0
83553439,83548863,40.152506067493185,116.25823220889815,95.26256,95.25686,0.16504557,0.3424644,0.41114107,nan,2,2,0,0
83753219,83748831,40.152529072152895,116.25825096126334,96.19386,96.18733,0.16504557,0.34261847,0.41114458,nan,2,2,0,0
83949838,83945380,40.152552632913356,116.25827084813815,96.98257,96.97664,0.16504557,0.34213337,0.41095147,nan,2,2,0,0
84153855,84149285,40.15257816936963,116.25829298144909,97.67088,97.66547,0.16504557,0.34243926,0.4109899,nan,2,2,0,0
84353441,84349298,40.15260440779633,116.2583160777278,98.21988,98.215,0.16504557,0.34278017,0.41103053,nan,2,2,0,0
84550186,84545251,40.15263115429346,116.25834003349429,98.67339,98.66812,0.16504557,0.3426504,0.41094208,nan,2,2,0,0
84753636,84748989,40.152659081948414,116.25836590382745,99.05283,99.04774,0.16504557,0.3429156,0.4109538,nan,2,2,0,0
84948460,84941013,40.15268497715391,116.25839053619177,99.31206,99.306305,0.16504557,0.34279343,0.41121608,nan,2,2,0,0
85149721,85145330,40.15271210621234,116.25841666538666,99.513504,99.50859,0.16504557,0.34258622,0.41107592,nan,2,2,0,0
85352879,85348522,40.152738616652556,116.25844264387636,99.662094,99.65629,0.16504557,0.34208867,0.41084525,nan,2,2,0,0
85553305,85548864,40.152764376396384,116.25846815791715,99.76222,99.75553,0.16504557,0.3423041,0.41084877,nan,2,2,0,0
85753023,85748807,40.15278970840286,116.25849358117283,99.830025,99.82477,0.16504557,0.34243017,0.4108413,nan,2,2,0,0
85951262,85945395,40.15281409972362,116.25851873980127,99.886475,99.88165,0.16504557,0.34249035,0.41082707,nan,2,2,0,0
86145257,86140904,40.152837756950035,116.25854402510554,99.93118,99.92511,0.16504557,0.3450874,0.4112293,nan,2,2,0,0
86353481,86349226,40.152862441227015,116.25857102906248,99.95981,99.95365,0.16504557,0.3419747,0.41063514,nan,2,2,0,0
86549452,86545323,40.152885083794004,116.2585966986945,99.97272,99.96562,0.16504557,0.34186712,0.41095403,nan,2,2,0,0
86752663,86748469,40.15290786693592,116.25862362264212,99.98891,99.98242,0.16504557,0.34176716,0.41092363,nan,2,2,0,0
86955722,86952318,40.15293019352063,116.25865079346801,99.99751,99.99116,0.16504557,0.34144703,0.41083315,nan,2,2,0,0
87150223,87145567,40.15295090002263,116.25867649333945,99.993835,99.987236,0.16504557,0.34120739,0.4107742,nan,2,2,0,0
87349438,87345221,40.15297181235176,116.25870308144881,99.98503,99.978165,0.16504557,0.34204343,0.4110607,nan,2,2,0,0
87545321,87541045,40.15299193316123,116.25872911398477,99.984375,99.97802,0.16504557,0.3448443,0.4111741,nan,2,2,0,0
87753111,87748627,40.15301279538384,116.25875676050379,99.984604,99.9791,0.16504557,0.34126508,0.410849,nan,2,2,0,0
87952960,87948811,40.15303242202706,116.25878349461136,99.97856,99.9741,0.16504557,0.3419587,0.411086,nan,2,2,0,0
88153537,88149415,40.15305163931949,116.25881032684705,99.973625,99.969795,0.16504557,0.3428435,0.41138467,nan,2,2,0,0
88353497,88348969,40.15307026914353,116.25883708817277,99.968216,99.9662,0.16504557,0.34318382,0.4114906,nan,2,2,0,0
88553106,88549014,40.153088369680496,116.25886408784349,99.96961,99.96901,0.16504557,0.34305975,0.41144654,nan,2,2,0,0
88754226,88749425,40.15310597853042,116.25889127603737,99.96361,99.96484,0.16504557,0.342602,0.41169164,nan,2,2,0,0
88945221,88940950,40.15312241149741,116.2589172990239,99.9509,99.95205,0.16504557,0.3426231,0.41168442,nan,2,2,0,0
89149378,89145239,40.15313952274915,116.25894517406293,99.940186,99.94143,0.16504557,0.34291846,0.41176704,nan,2,2,0,0
89353057,89348992,40.15315618458057,116.2589730320532,99.930115,99.93175,0.16504557,0.34316525,0.41181973,nan,2,2,0,0
89557389,89553163,40.153172385737285,116.25900108520871,99.92236,99.92543,0.16504557,0.3433705,0.4118585,nan,2,2,0,0
89749446,89745212,40.153187177045574,116.25902759548977,99.914536,99.9175,0.16504557,0.3435039,0.41186255,nan,2,2,0,0
89953052,89948698,40.15320241376603,116.25905582720698,99.89905,99.90184,0.16504557,0.3431369,0.41212958,nan,2,2,0,0
90153542,90149090,40.15321705217991,116.25908365891463,99.88141,99.88314,0.16504557,0.34354016,0.41179267,nan,2,2,0,0
90345309,90340675,40.1532307079262,116.25911031580553,99.86929,99.87145,0.16504557,0.3428157,0.41192362,nan,2,2,0,0
90553125,90548696,40.15324524380781,116.2591393144476,99.86482,99.8663,0.16504557,0.34288475,0.41190186,nan,2,2,0,0
90752838,90748486,40.15325892121052,116.25916718288961,99.85591,99.85683,0.16504557,0.3426328,0.4117715,nan,2,2,0,0
90953104,90948881,40.15327231688031,116.25919525403721,99.844894,99.844505,0.16504557,0.34314862,0.4119058,nan,2,2,0,0
91157177,91153213,40.15328565119659,116.25922396480233,99.83693,99.83673,0.16504557,0.34312275,0.41185954,nan,2,2,0,0
91345276,91340836,40.15329753670263,116.25925044047042,99.82733,99.828186,0.16504557,0.34279364,0.4117026,nan,2,2,0,0
91553537,91549184,40.15331045149784,116.25927993565499,99.82405,99.82539,0.16504557,0.34282652,0.4116714,nan,2,2,0,0
91752831,91748898,40.15332255982405,116.25930827738618,99.81862,99.82033,0.16504557,0.3425701,0.4115462,nan,2,2,0,0
91949433,91945379,40.15333428597562,116.2593361495353,99.812515,99.81285,0.16504557,0.34232795,0.41142964,nan,2,2,0,0
92149116,92144614,40.15334606975143,116.25936433912041,99.799194,99.80078,0.16504557,0.34182802,0.4116179,nan,2,2,0,0
92349318,92345020,40.15335785502825,116.2593926635492,99.79385,99.79527,0.16504557,0.3418237,0.41118217,nan,2,2,0,0
92549300,92545077,40.15336951048377,116.25942090701292,99.79106,99.793205,0.16504557,0.34152144,0.4114297,nan,2,2,0,0
92753002,92748562,40.153381264180304,116.25944959457873,99.791245,99.79287,0.16504557,0.34126565,0.411298,nan,2,2,0,0
92944875,92940441,40.15339222815834,116.25947659626338,99.793976,99.794395,0.16504557,0.34142646,0.41131586,nan,2,2,0,0
93149444,93145284,40.15340384969103,116.25950542505306,99.7892,99.78787,0.16504557,0.3415586,0.4113064,nan,2,2,0,0
93345283,93340851,40.15341482558752,116.25953296375806,99.77706,99.775085,0.16504557,0.3416623,0.41129336,nan,2,2,0,0
93548994,93544775,40.15342625389471,116.25956163860751,99.77069,99.76701,0.16504557,0.34210354,0.41138536,nan,2,2,0,0
93753608,93749263,40.153437752866225,116.25959029766881,99.76679,99.764114,0.16504557,0.34213758,0.41134533,nan,2,2,0,0
93953389,93949305,40.15344897354704,116.25961826047924,99.76338,99.75965,0.16504557,0.34247223,0.41181046,nan,2,2,0,0
94149221,94144591,40.1534598551472,116.25964549525823,99.75984,99.75613,0.16504557,0.34205416,0.4116166,nan,2,2,0,0
94353263,94349141,40.15347130634761,116.25967387588099,99.755585,99.7515,0.16504557,0.34310436,0.41150618,nan,2,2,0,0
94552979,94548576,40.153482536893904,116.25970148125623,99.75444,99.75053,0.16504557,0.34257618,0.41168097,nan,2,2,0,0
94752860,94748295,40.15349385278813,116.25972907425455,99.75126,99.74525,0.16504557,0.34248936,0.41159827,nan,2,2,0,0
94952753,94948254,40.153505269126214,116.25975658359928,99.74858,99.74274,0.16504557,0.3426774,0.4116129,nan,2,2,0,0
95149420,95144951,40.15351661808928,116.2597835001118,99.744415,99.736984,0.16504557,0.342477,0.4115038,nan,2,2,0,0
95357263,95352999,40.153528604573154,116.25981187181908,99.739914,99.731575,0.16504557,0.34233966,0.41141495,nan,2,2,0,0
95552896,95548663,40.153539872975635,116.25983856212791,99.72998,99.722084,0.16504557,0.34225315,0.4113506,nan,2,2,0,0
95753102,95749261,40.15355137766407,116.25986588802262,99.72493,99.71625,0.16504557,0.3425154,0.41140178,nan,2,2,0,0
95952669,95948387,40.153562806326576,116.25989300547886,99.71659,99.70783,0.16504557,0.34239924,0.41172266,nan,2,2,0,0
96152843,96148944,40.153574369873006,116.25992027160696,99.71172,99.701256,0.16504557,0.3425865,0.41175216,nan,2,2,0,0
96353086,96349083,40.15358595454926,116.25994733306966,99.710976,99.699356,0.16504557,0.3427313,0.41175547,nan,2,2,0,0
96552578,96548329,40.15359760289638,116.2599741338517,99.70966,99.69848,0.16504557,0.34219995,0.41153064,nan,2,2,0,0
